,year1,tag_name,amount
5777,2006,Violence,0
5778,2006,Violin,2
5779,2006,Virtual reality,0
5780,2006,Virus,1
5781,2006,Visualizations,1
5782,2006,Vocals,1
5783,2006,Vulnerability,0
5784,2006,War,3
5785,2006,Water,0
5786,2006,Weather,0
5787,2006,Web,1
5788,2006,Wikipedia,0
5789,2006,Wind energy,0
5790,2006,Women,0
5791,2006,Women in business,0
5792,2006,Work,0
5793,2006,Work-life balance,0
5794,2006,World cultures,0
5795,2006,Writing,0
5796,2006,Wunderkind,1
5797,2006,Youth,1
5798,2007,3d printing,0
5799,2007,Addiction,0
5800,2007,Adventure,1
5801,2007,Advertising,0
5802,2007,Africa,0
5803,2007,Aging,0
5804,2007,Agriculture,0
5805,2007,AI,46
5806,2007,AIDS,0
5807,2007,Aircraft,1
5808,2007,Algorithm,0
5809,2007,Alternative energy,1
5810,2007,Alzheimer's,0
5811,2007,Ancient world,0
5812,2007,Animals,7
5813,2007,Animation,3
5814,2007,Antarctica,0
5815,2007,Anthropocene,0
5816,2007,Anthropology,2
5817,2007,Ants,2
5818,2007,Apes,0
5819,2007,Archaeology,1
5820,2007,Architecture,3
5821,2007,Art,12
5822,2007,Arts,0
5823,2007,Asia,0
5824,2007,Asteroid,0
5825,2007,Astrobiology,0
5826,2007,Astronomy,0
5827,2007,Atheism,0
5828,2007,Augmented reality,0
5829,2007,Autism,0
5830,2007,Autism spectrum disorder,0
5831,2007,Bacteria,1
5832,2007,Beauty,0
5833,2007,Bees,1
5834,2007,Behavioral economics,0
5835,2007,Best of the Web,0
5836,2007,Big bang,0
5837,2007,Big problems,0
5838,2007,Biodiversity,4
5839,2007,Bioethics,0
5840,2007,Biology,2
5841,2007,Biomechanics,1
5842,2007,Biomimicry,0
5843,2007,Bionics,0
5844,2007,Biosphere,0
5845,2007,Biotech,1
5846,2007,Birds,0
5847,2007,Blindness,0
5848,2007,Blockchain,0
5849,2007,Body language,0
5850,2007,Books,2
5851,2007,Botany,0
5852,2007,Brain,5
5853,2007,Brand,0
5854,2007,Brazil,0
5855,2007,Buddhism,0
5856,2007,Bullying,0
5857,2007,Business,20
5858,2007,Cancer,0
5859,2007,Capitalism,0
5860,2007,Cars,1
5861,2007,Cello,0
5862,2007,Charter for compassion,0
5863,2007,Chemistry,0
5864,2007,Children,10
5865,2007,China,1
5866,2007,Choice,0
5867,2007,Christianity,0
5868,2007,Cities,6
5869,2007,Climate change,3
5870,2007,Cloud,0
5871,2007,Code,0
5872,2007,Cognitive science,1
5873,2007,Collaboration,5
5874,2007,Comedy,3
5875,2007,Communication,3
5876,2007,Community,3
5877,2007,Compassion,1
5878,2007,Complexity,3
5879,2007,Composing,0
5880,2007,Computers,4
5881,2007,Conducting,0
5882,2007,Consciousness,1
5883,2007,Conservation,0
5884,2007,Consumerism,0
5885,2007,Cooperation,0
5886,2007,Coral reefs,0
5887,2007,Corruption,2
5888,2007,Cosmos,0
5889,2007,Creativity,5
5890,2007,Crime,0
5891,2007,Criminal Justice,0
5892,2007,CRISPR,0
5893,2007,Crowdsourcing,0
5894,2007,Cryptocurrency,0
5895,2007,Culture,31
5896,2007,Curiosity,0
5897,2007,Dance,1
5898,2007,Dark matter,0
5899,2007,Data,0
5900,2007,Death,0
5901,2007,Debate,0
5902,2007,Decision-making,0
5903,2007,Deextinction,0
5904,2007,Demo,8
5905,2007,Democracy,0
5906,2007,Depression,0
5907,2007,Design,31
5908,2007,Development,6
5909,2007,Dinosaurs,2
5910,2007,Disability,0
5911,2007,Disaster relief,0
5912,2007,Discovery,0
5913,2007,Disease,2
5914,2007,Diversity,4
5915,2007,DNA,0
5916,2007,Driverless cars,0
5917,2007,Drones,0
5918,2007,Ebola,1
5919,2007,Ecology,3
5920,2007,Economics,7
5921,2007,Education,13
5922,2007,Egypt,0
5923,2007,Electricity,0
5924,2007,Emotions,0
5925,2007,Empathy,1
5926,2007,Encryption,0
5927,2007,Energy,3
5928,2007,Engineering,2
5929,2007,Entertainment,36
5930,2007,Entrepreneur,4
5931,2007,Environment,3
5932,2007,Epidemiology,0
5933,2007,Europe,0
5934,2007,Evil,0
5935,2007,Evolution,5
5936,2007,Evolutionary psychology,0
5937,2007,Exercise,0
5938,2007,Exoskeleton,0
5939,2007,Exploration,5
5940,2007,Extraterrestrial life,0
5941,2007,Extreme sports,0
5942,2007,Failure,0
5943,2007,Faith,0
5944,2007,Family,1
5945,2007,Farming,0
5946,2007,Fashion,0
5947,2007,Fear,0
5948,2007,Feminism,0
5949,2007,Film,9
5950,2007,Finance,0
5951,2007,Fish,2
5952,2007,Flight,0
5953,2007,Food,5
5954,2007,Foreign Policy,0
5955,2007,Forensics,0
5956,2007,Friendship,0
5957,2007,Fungi,0
5958,2007,Funny,0
5959,2007,Future,1
5960,2007,Gaming,1
5961,2007,Garden,2
5962,2007,Gender,0
5963,2007,Gender equality,0
5964,2007,Gender spectrum,0
5965,2007,Genetics,1
5966,2007,Geology,0
5967,2007,Glacier,0
5968,2007,Global commons,0
5969,2007,Global development,6
5970,2007,Global issues,43
5971,2007,Goal-setting,0
5972,2007,God,0
5973,2007,Google,0
5974,2007,Government,0
5975,2007,Grammar,0
5976,2007,Graphic design,0
5977,2007,Green,5
5978,2007,Guitar,7
5979,2007,Guns,0
5980,2007,Hack,0
5981,2007,Happiness,3
5982,2007,Health,13
5983,2007,Health care,7
5984,2007,Healthcare,0
5985,2007,Hearing,0
5986,2007,Heart health,1
5987,2007,History,5
5988,2007,HIV,0
5989,2007,Homelessness,0
5990,2007,Human body,0
5991,2007,Human origins,1
5992,2007,Humanity,4
5993,2007,Humor,9
5994,2007,Identity,1
5995,2007,Illness,2
5996,2007,Illusion,2
5997,2007,Immigration,0
5998,2007,Inclusion,0
5999,2007,India,0
6000,2007,Indigenous peoples,0
6001,2007,Industrial design,0
6002,2007,Inequality,1
6003,2007,Infrastructure,1
6004,2007,Innovation,0
6005,2007,Insects,1
6006,2007,Intelligence,0
6007,2007,Interface design,1
6008,2007,Internet,0
6009,2007,Interview,2
6010,2007,Introvert,0
6011,2007,Invention,6
6012,2007,Investment,7
6013,2007,Iran,0
6014,2007,Iraq,0
6015,2007,Islam,0
6016,2007,Jazz,0
6017,2007,Journalism,0
6018,2007,Justice system,0
6019,2007,Language,2
6020,2007,Latin America,0
6021,2007,Law,1
6022,2007,Leadership,1
6023,2007,LGBT,0
6024,2007,Library,3
6025,2007,Life,1
6026,2007,Literature,2
6027,2007,Live music,8
6028,2007,Love,2
6029,2007,MacArthur grant,0
6030,2007,Machine learning,0
6031,2007,Magic,1
6032,2007,Manufacturing,0
6033,2007,Map,1
6034,2007,Marine biology,0
6035,2007,Marketing,1
6036,2007,Markets,0
6037,2007,Mars,0
6038,2007,Materials,0
6039,2007,Math,2
6040,2007,Media,8
6041,2007,Medical imaging,0
6042,2007,Medical research,0
6043,2007,Medicine,5
6044,2007,Meditation,0
6045,2007,Meme,0
6046,2007,Memory,0
6047,2007,Men,49
6048,2007,Mental health,0
6049,2007,Microbes,0
6050,2007,Microbiology,1
6051,2007,Microfinance,0
6052,2007,Microsoft,2
6053,2007,Middle East,0
6054,2007,Military,0
6055,2007,Mind,0
6056,2007,Mindfulness,0
6057,2007,Mining,1
6058,2007,Mission blue,0
6059,2007,Mobility,0
6060,2007,Molecular biology,0
6061,2007,Money,0
6062,2007,Monkeys,0
6063,2007,Moon,0
6064,2007,Morality,0
6065,2007,Motivation,0
6066,2007,Movies,0
6067,2007,Museums,2
6068,2007,Music,12
6069,2007,Nanoscale,0
6070,2007,Narcotics,0
6071,2007,NASA,0
6072,2007,Natural disaster,0
6073,2007,Natural resources,0
6074,2007,Nature,1
6075,2007,Neurology,0
6076,2007,Neuroscience,0
6077,2007,New York,0
6078,2007,News,0
6079,2007,Nobel prize,0
6080,2007,Nonviolence,0
6081,2007,Novel,0
6082,2007,Nuclear energy,0
6083,2007,Nuclear weapons,0
6084,2007,Obesity,1
6085,2007,Oceans,1
6086,2007,Oil,0
6087,2007,Online video,1
6088,2007,Open-source,0
6089,2007,Opioids,0
6090,2007,Origami,0
6091,2007,Pain,0
6092,2007,Painting,0
6093,2007,Paleontology,1
6094,2007,Pandemic,0
6095,2007,Parenting,4
6096,2007,Peace,3
6097,2007,Performance,6
6098,2007,Performance art,0
6099,2007,Person,0
6100,2007,Personal growth,0
6101,2007,Personality,0
6102,2007,Pharmaceuticals,0
6103,2007,Philanthropy,7
6104,2007,Philosophy,1
6105,2007,Photography,5
6106,2007,Physics,2
6107,2007,Physiology,0
6108,2007,Piano,1
6109,2007,Planets,0
6110,2007,Plants,1
6111,2007,Plastic,0
6112,2007,Play,2
6113,2007,Poetry,2
6114,2007,Policy,0
6115,2007,Politics,8
6116,2007,Pollution,1
6117,2007,Population,0
6118,2007,Potential,1
6119,2007,Poverty,3
6120,2007,Prediction,0
6121,2007,Pregnancy,0
6122,2007,Presentation,1
6123,2007,Primates,1
6124,2007,Prison,0
6125,2007,Privacy,0
6126,2007,Product design,1
6127,2007,Productivity,0
6128,2007,Programming,0
6129,2007,Prosthetics,1
6130,2007,Protests,0
6131,2007,Psychology,2
6132,2007,PTSD,0
6133,2007,Public health,2
6134,2007,Public spaces,0
6135,2007,Quantum physics,0
6136,2007,Race,2
6137,2007,Refugees,0
6138,2007,Relationships,1
6139,2007,Religion,1
6140,2007,Resources,0
6141,2007,Rivers,0
6142,2007,Robots,1
6143,2007,Rocket science,1
6144,2007,Sanitation,0
6145,2007,Science,23
6146,2007,Science and art,1
6147,2007,Science Fiction,0
6148,2007,Security,0
6149,2007,Self,1
6150,2007,Senses,0
6151,2007,Sex,0
6152,2007,Sexual violence,0
6153,2007,Shopping,0
6154,2007,Sight,0
6155,2007,Simplicity,1
6156,2007,Singer,5
6157,2007,Skateboarding,0
6158,2007,Slavery,0
6159,2007,Sleep,0
6160,2007,Smell,0
6161,2007,Social change,3
6162,2007,Social media,0
6163,2007,Social science,0
6164,2007,Society,0
6165,2007,Sociology,1
6166,2007,Software,4
6167,2007,Solar energy,0
6168,2007,Solar system,1
6169,2007,Sound,0
6170,2007,South America,0
6171,2007,Space,5
6172,2007,Speech,0
6173,2007,Spoken word,1
6174,2007,Sports,1
6175,2007,Start-up,0
6176,2007,State-building,0
6177,2007,Statistics,2
6178,2007,Stigma,0
6179,2007,Storytelling,13
6180,2007,Street art,0
6181,2007,String theory,0
6182,2007,Student,0
6183,2007,Submarine,0
6184,2007,Success,0
6185,2007,Suicide,0
6186,2007,Sun,0
6187,2007,Surgery,0
6188,2007,Surveillance,0
6189,2007,Sustainability,3
6190,2007,Synthetic biology,0
6191,2007,Syria,0
6192,2007,Teaching,1
6193,2007,Technology,51
6194,2007,TED Books,0
6195,2007,TED en Espa\'f1ol,0
6196,2007,TED Fellows,0
6197,2007,TED Prize,0
6198,2007,TED Residency,0
6199,2007,TED-Ed,0
6200,2007,TEDMED,0
6201,2007,TEDNYC,0
6202,2007,TEDx,0
6203,2007,TEDYouth,0
6204,2007,Telecom,2
6205,2007,Telescopes,0
6206,2007,Television,0
6207,2007,Terrorism,0
6208,2007,Theater,1
6209,2007,Time,0
6210,2007,Toy,2
6211,2007,Trafficking,0
6212,2007,Transgender,0
6213,2007,Transportation,2
6214,2007,Travel,0
6215,2007,Trees,1
6216,2007,Trust,0
6217,2007,Typography,0
6218,2007,United States,0
6219,2007,Universe,1
6220,2007,Urban,0
6221,2007,Urban planning,0
6222,2007,Vaccines,0
6223,2007,Violence,1
6224,2007,Violin,0
6225,2007,Virtual reality,2
6226,2007,Virus,0
6227,2007,Visualizations,6
6228,2007,Vocals,0
6229,2007,Vulnerability,0
6230,2007,War,11
6231,2007,Water,0
6232,2007,Weather,0
6233,2007,Web,3
6234,2007,Wikipedia,0
6235,2007,Wind energy,0
6236,2007,Women,6
6237,2007,Women in business,4
6238,2007,Work,0
6239,2007,Work-life balance,0
6240,2007,World cultures,1
6241,2007,Writing,2
6242,2007,Wunderkind,0
6243,2007,Youth,0
6244,2008,3d printing,0
6245,2008,Addiction,0
6246,2008,Adventure,1
6247,2008,Advertising,0
6248,2008,Africa,0
6249,2008,Aging,2
6250,2008,Agriculture,0
6251,2008,AI,40
6252,2008,AIDS,0
6253,2008,Aircraft,0
6254,2008,Algorithm,0
6255,2008,Alternative energy,1
6256,2008,Alzheimer's,0
6257,2008,Ancient world,1
6258,2008,Animals,6
6259,2008,Animation,0
6260,2008,Antarctica,0
6261,2008,Anthropocene,0
6262,2008,Anthropology,2
6263,2008,Ants,0
6264,2008,Apes,1
6265,2008,Archaeology,0
6266,2008,Architecture,0
6267,2008,Art,19
6268,2008,Arts,0
6269,2008,Asia,0
6270,2008,Asteroid,0
6271,2008,Astrobiology,0
6272,2008,Astronomy,3
6273,2008,Atheism,0
6274,2008,Augmented reality,0
6275,2008,Autism,0
6276,2008,Autism spectrum disorder,0
6277,2008,Bacteria,0
6278,2008,Beauty,3
6279,2008,Bees,1
6280,2008,Behavioral economics,0
6281,2008,Best of the Web,0
6282,2008,Big bang,2
6283,2008,Big problems,0
6284,2008,Biodiversity,1
6285,2008,Bioethics,0
6286,2008,Biology,4
6287,2008,Biomechanics,0
6288,2008,Biomimicry,0
6289,2008,Bionics,0
6290,2008,Biosphere,0
6291,2008,Biotech,0
6292,2008,Birds,1
6293,2008,Blindness,0
6294,2008,Blockchain,0
6295,2008,Body language,0
6296,2008,Books,4
6297,2008,Botany,0
6298,2008,Brain,7
6299,2008,Brand,0
6300,2008,Brazil,0
6301,2008,Buddhism,0
6302,2008,Bullying,0
6303,2008,Business,15
6304,2008,Cancer,0
6305,2008,Capitalism,0
6306,2008,Cars,0
6307,2008,Cello,1
6308,2008,Charter for compassion,6
6309,2008,Chemistry,1
6310,2008,Children,5
6311,2008,China,0
6312,2008,Choice,0
6313,2008,Christianity,0
6314,2008,Cities,2
6315,2008,Climate change,2
6316,2008,Cloud,0
6317,2008,Code,1
6318,2008,Cognitive science,1
6319,2008,Collaboration,3
6320,2008,Comedy,1
6321,2008,Communication,4
6322,2008,Community,1
6323,2008,Compassion,6
6324,2008,Complexity,1
6325,2008,Composing,0
6326,2008,Computers,5
6327,2008,Conducting,1
6328,2008,Consciousness,1
6329,2008,Conservation,0
6330,2008,Consumerism,0
6331,2008,Cooperation,0
6332,2008,Coral reefs,0
6333,2008,Corruption,0
6334,2008,Cosmos,0
6335,2008,Creativity,9
6336,2008,Crime,1
6337,2008,Criminal Justice,0
6338,2008,CRISPR,0
6339,2008,Crowdsourcing,0
6340,2008,Cryptocurrency,0
6341,2008,Culture,20
6342,2008,Curiosity,1
6343,2008,Dance,1
6344,2008,Dark matter,2
6345,2008,Data,0
6346,2008,Death,0
6347,2008,Debate,0
6348,2008,Decision-making,1
6349,2008,Deextinction,0
6350,2008,Demo,5
6351,2008,Democracy,0
6352,2008,Depression,0
6353,2008,Design,23
6354,2008,Development,1
6355,2008,Dinosaurs,1
6356,2008,Disability,0
6357,2008,Disaster relief,0
6358,2008,Discovery,0
6359,2008,Disease,3
6360,2008,Diversity,1
6361,2008,DNA,0
6362,2008,Driverless cars,0
6363,2008,Drones,0
6364,2008,Ebola,0
6365,2008,Ecology,0
6366,2008,Economics,5
6367,2008,Education,15
6368,2008,Egypt,0
6369,2008,Electricity,0
6370,2008,Emotions,0
6371,2008,Empathy,0
6372,2008,Encryption,0
6373,2008,Energy,2
6374,2008,Engineering,1
6375,2008,Entertainment,29
6376,2008,Entrepreneur,4
6377,2008,Environment,2
6378,2008,Epidemiology,0
6379,2008,Europe,0
6380,2008,Evil,1
6381,2008,Evolution,5
6382,2008,Evolutionary psychology,0
6383,2008,Exercise,0
6384,2008,Exoskeleton,0
6385,2008,Exploration,6
6386,2008,Extraterrestrial life,1
6387,2008,Extreme sports,0
6388,2008,Failure,0
6389,2008,Faith,3
6390,2008,Family,0
6391,2008,Farming,0
6392,2008,Fashion,1
6393,2008,Fear,1
6394,2008,Feminism,0
6395,2008,Film,2
6396,2008,Finance,0
6397,2008,Fish,1
6398,2008,Flight,1
6399,2008,Food,7
6400,2008,Foreign Policy,0
6401,2008,Forensics,0
6402,2008,Friendship,0
6403,2008,Fungi,0
6404,2008,Funny,0
6405,2008,Future,0
6406,2008,Gaming,3
6407,2008,Garden,0
6408,2008,Gender,0
6409,2008,Gender equality,0
6410,2008,Gender spectrum,0
6411,2008,Genetics,4
6412,2008,Geology,0
6413,2008,Glacier,0
6414,2008,Global commons,0
6415,2008,Global development,1
6416,2008,Global issues,26
6417,2008,Goal-setting,1
6418,2008,God,0
6419,2008,Google,0
6420,2008,Government,0
6421,2008,Grammar,0
6422,2008,Graphic design,0
6423,2008,Green,0
6424,2008,Guitar,1
6425,2008,Guns,0
6426,2008,Hack,2
6427,2008,Happiness,5
6428,2008,Health,4
6429,2008,Health care,2
6430,2008,Healthcare,0
6431,2008,Hearing,0
6432,2008,Heart health,0
6433,2008,History,7
6434,2008,HIV,0
6435,2008,Homelessness,0
6436,2008,Human body,0
6437,2008,Human origins,1
6438,2008,Humanity,3
6439,2008,Humor,8
6440,2008,Identity,0
6441,2008,Illness,1
6442,2008,Illusion,0
6443,2008,Immigration,0
6444,2008,Inclusion,0
6445,2008,India,0
6446,2008,Indigenous peoples,0
6447,2008,Industrial design,0
6448,2008,Inequality,1
6449,2008,Infrastructure,0
6450,2008,Innovation,2
6451,2008,Insects,1
6452,2008,Intelligence,1
6453,2008,Interface design,1
6454,2008,Internet,0
6455,2008,Interview,0
6456,2008,Introvert,0
6457,2008,Invention,2
6458,2008,Investment,0
6459,2008,Iran,0
6460,2008,Iraq,0
6461,2008,Islam,0
6462,2008,Jazz,0
6463,2008,Journalism,0
6464,2008,Justice system,0
6465,2008,Language,1
6466,2008,Latin America,0
6467,2008,Law,0
6468,2008,Leadership,1
6469,2008,LGBT,0
6470,2008,Library,2
6471,2008,Life,8
6472,2008,Literature,2
6473,2008,Live music,6
6474,2008,Love,6
6475,2008,MacArthur grant,0
6476,2008,Machine learning,0
6477,2008,Magic,0
6478,2008,Manufacturing,0
6479,2008,Map,0
6480,2008,Marine biology,0
6481,2008,Marketing,0
6482,2008,Markets,0
6483,2008,Mars,0
6484,2008,Materials,0
6485,2008,Math,4
6486,2008,Media,6
6487,2008,Medical imaging,0
6488,2008,Medical research,0
6489,2008,Medicine,4
6490,2008,Meditation,0
6491,2008,Meme,1
6492,2008,Memory,0
6493,2008,Men,32
6494,2008,Mental health,0
6495,2008,Microbes,0
6496,2008,Microbiology,0
6497,2008,Microfinance,0
6498,2008,Microsoft,0
6499,2008,Middle East,0
6500,2008,Military,0
6501,2008,Mind,0
6502,2008,Mindfulness,0
6503,2008,Mining,0
6504,2008,Mission blue,0
6505,2008,Mobility,0
6506,2008,Molecular biology,0
6507,2008,Money,2
6508,2008,Monkeys,0
6509,2008,Moon,0
6510,2008,Morality,2
6511,2008,Motivation,0
6512,2008,Movies,0
6513,2008,Museums,0
6514,2008,Music,8
6515,2008,Nanoscale,1
6516,2008,Narcotics,0
6517,2008,NASA,0
6518,2008,Natural disaster,0
6519,2008,Natural resources,0
6520,2008,Nature,2
6521,2008,Neurology,0
6522,2008,Neuroscience,0
6523,2008,New York,0
6524,2008,News,1
6525,2008,Nobel prize,0
6526,2008,Nonviolence,0
6527,2008,Novel,0
6528,2008,Nuclear energy,0
6529,2008,Nuclear weapons,0
6530,2008,Obesity,0
6531,2008,Oceans,1
6532,2008,Oil,0
6533,2008,Online video,1
6534,2008,Open-source,0
6535,2008,Opioids,0
6536,2008,Origami,2
6537,2008,Pain,0
6538,2008,Painting,0
6539,2008,Paleontology,1
6540,2008,Pandemic,0
6541,2008,Parenting,1
6542,2008,Peace,1
6543,2008,Performance,4
6544,2008,Performance art,0
6545,2008,Person,4
6546,2008,Personal growth,3
6547,2008,Personality,1
6548,2008,Pharmaceuticals,0
6549,2008,Philanthropy,1
6550,2008,Philosophy,0
6551,2008,Photography,5
6552,2008,Physics,9
6553,2008,Physiology,0
6554,2008,Piano,3
6555,2008,Planets,0
6556,2008,Plants,0
6557,2008,Plastic,1
6558,2008,Play,2
6559,2008,Poetry,3
6560,2008,Policy,0
6561,2008,Politics,8
6562,2008,Pollution,1
6563,2008,Population,0
6564,2008,Potential,0
6565,2008,Poverty,2
6566,2008,Prediction,0
6567,2008,Pregnancy,0
6568,2008,Presentation,0
6569,2008,Primates,0
6570,2008,Prison,1
6571,2008,Privacy,0
6572,2008,Product design,0
6573,2008,Productivity,1
6574,2008,Programming,1
6575,2008,Prosthetics,0
6576,2008,Protests,0
6577,2008,Psychology,7
6578,2008,PTSD,0
6579,2008,Public health,1
6580,2008,Public spaces,0
6581,2008,Quantum physics,0
6582,2008,Race,0
6583,2008,Refugees,0
6584,2008,Relationships,2
6585,2008,Religion,7
6586,2008,Resources,0
6587,2008,Rivers,0
6588,2008,Robots,1
6589,2008,Rocket science,0
6590,2008,Sanitation,0
6591,2008,Science,28
6592,2008,Science and art,0
6593,2008,Science Fiction,0
6594,2008,Security,0
6595,2008,Self,3
6596,2008,Senses,0
6597,2008,Sex,2
6598,2008,Sexual violence,0
6599,2008,Shopping,0
6600,2008,Sight,0
6601,2008,Simplicity,0
6602,2008,Singer,2
6603,2008,Skateboarding,0
6604,2008,Slavery,0
6605,2008,Sleep,0
6606,2008,Smell,0
6607,2008,Social change,1
6608,2008,Social media,0
6609,2008,Social science,0
6610,2008,Society,2
6611,2008,Sociology,0
6612,2008,Software,0
6613,2008,Solar energy,0
6614,2008,Solar system,1
6615,2008,Sound,0
6616,2008,South America,0
6617,2008,Space,5
6618,2008,Speech,0
6619,2008,Spoken word,0
6620,2008,Sports,1
6621,2008,Start-up,0
6622,2008,State-building,0
6623,2008,Statistics,1
6624,2008,Stigma,0
6625,2008,Storytelling,5
6626,2008,Street art,0
6627,2008,String theory,0
6628,2008,Student,0
6629,2008,Submarine,1
6630,2008,Success,0
6631,2008,Suicide,0
6632,2008,Sun,0
6633,2008,Surgery,0
6634,2008,Surveillance,0
6635,2008,Sustainability,1
6636,2008,Synthetic biology,0
6637,2008,Syria,0
6638,2008,Teaching,1
6639,2008,Technology,27
6640,2008,TED Books,0
6641,2008,TED en Espa\'f1ol,0
6642,2008,TED Fellows,0
6643,2008,TED Prize,0
6644,2008,TED Residency,0
6645,2008,TED-Ed,0
6646,2008,TEDMED,0
6647,2008,TEDNYC,0
6648,2008,TEDx,0
6649,2008,TEDYouth,0
6650,2008,Telecom,0
6651,2008,Telescopes,0
6652,2008,Television,0
6653,2008,Terrorism,1
6654,2008,Theater,1
6655,2008,Time,4
6656,2008,Toy,1
6657,2008,Trafficking,0
6658,2008,Transgender,0
6659,2008,Transportation,0
6660,2008,Travel,0
6661,2008,Trees,1
6662,2008,Trust,0
6663,2008,Typography,1
6664,2008,United States,0
6665,2008,Universe,4
6666,2008,Urban,0
6667,2008,Urban planning,0
6668,2008,Vaccines,0
6669,2008,Violence,0
6670,2008,Violin,0
6671,2008,Virtual reality,1
6672,2008,Virus,0
6673,2008,Visualizations,1
6674,2008,Vocals,0
6675,2008,Vulnerability,0
6676,2008,War,2
6677,2008,Water,0
6678,2008,Weather,0
6679,2008,Web,1
6680,2008,Wikipedia,0
6681,2008,Wind energy,0
6682,2008,Women,1
6683,2008,Women in business,0
6684,2008,Work,4
6685,2008,Work-life balance,1
6686,2008,World cultures,0
6687,2008,Writing,7
6688,2008,Wunderkind,0
6689,2008,Youth,0
6690,2009,3d printing,0
6691,2009,Addiction,0
6692,2009,Adventure,10
6693,2009,Advertising,2
6694,2009,Africa,0
6695,2009,Aging,1
6696,2009,Agriculture,2
6697,2009,AI,58
6698,2009,AIDS,0
6699,2009,Aircraft,1
6700,2009,Algorithm,0
6701,2009,Alternative energy,5
6702,2009,Alzheimer's,0
6703,2009,Ancient world,2
6704,2009,Animals,7
6705,2009,Animation,3
6706,2009,Antarctica,0
6707,2009,Anthropocene,0
6708,2009,Anthropology,2
6709,2009,Ants,5
6710,2009,Apes,1
6711,2009,Archaeology,0
6712,2009,Architecture,11
6713,2009,Art,26
6714,2009,Arts,0
6715,2009,Asia,0
6716,2009,Asteroid,0
6717,2009,Astrobiology,0
6718,2009,Astronomy,7
6719,2009,Atheism,0
6720,2009,Augmented reality,0
6721,2009,Autism,0
6722,2009,Autism spectrum disorder,0
6723,2009,Bacteria,3
6724,2009,Beauty,1
6725,2009,Bees,0
6726,2009,Behavioral economics,0
6727,2009,Best of the Web,0
6728,2009,Big bang,0
6729,2009,Big problems,3
6730,2009,Biodiversity,10
6731,2009,Bioethics,0
6732,2009,Biology,23
6733,2009,Biomechanics,1
6734,2009,Biomimicry,2
6735,2009,Bionics,0
6736,2009,Biosphere,0
6737,2009,Biotech,5
6738,2009,Birds,3
6739,2009,Blindness,0
6740,2009,Blockchain,0
6741,2009,Body language,1
6742,2009,Books,5
6743,2009,Botany,0
6744,2009,Brain,14
6745,2009,Brand,0
6746,2009,Brazil,0
6747,2009,Buddhism,0
6748,2009,Bullying,0
6749,2009,Business,43
6750,2009,Cancer,2
6751,2009,Capitalism,0
6752,2009,Cars,2
6753,2009,Cello,0
6754,2009,Charter for compassion,0
6755,2009,Chemistry,5
6756,2009,Children,12
6757,2009,China,3
6758,2009,Choice,0
6759,2009,Christianity,0
6760,2009,Cities,17
6761,2009,Climate change,9
6762,2009,Cloud,0
6763,2009,Code,0
6764,2009,Cognitive science,1
6765,2009,Collaboration,5
6766,2009,Comedy,4
6767,2009,Communication,9
6768,2009,Community,3
6769,2009,Compassion,0
6770,2009,Complexity,0
6771,2009,Composing,0
6772,2009,Computers,5
6773,2009,Conducting,3
6774,2009,Consciousness,4
6775,2009,Conservation,0
6776,2009,Consumerism,3
6777,2009,Cooperation,0
6778,2009,Coral reefs,0
6779,2009,Corruption,2
6780,2009,Cosmos,2
6781,2009,Creativity,23
6782,2009,Crime,3
6783,2009,Criminal Justice,0
6784,2009,CRISPR,0
6785,2009,Crowdsourcing,0
6786,2009,Cryptocurrency,0
6787,2009,Culture,42
6788,2009,Curiosity,1
6789,2009,Dance,2
6790,2009,Dark matter,2
6791,2009,Data,1
6792,2009,Death,0
6793,2009,Debate,0
6794,2009,Decision-making,0
6795,2009,Deextinction,0
6796,2009,Demo,5
6797,2009,Democracy,0
6798,2009,Depression,1
6799,2009,Design,49
6800,2009,Development,11
6801,2009,Dinosaurs,0
6802,2009,Disability,0
6803,2009,Disaster relief,2
6804,2009,Discovery,0
6805,2009,Disease,7
6806,2009,Diversity,10
6807,2009,DNA,0
6808,2009,Driverless cars,0
6809,2009,Drones,1
6810,2009,Ebola,0
6811,2009,Ecology,8
6812,2009,Economics,18
6813,2009,Education,17
6814,2009,Egypt,0
6815,2009,Electricity,0
6816,2009,Emotions,0
6817,2009,Empathy,0
6818,2009,Encryption,0
6819,2009,Energy,12
6820,2009,Engineering,8
6821,2009,Entertainment,27
6822,2009,Entrepreneur,8
6823,2009,Environment,23
6824,2009,Epidemiology,0
6825,2009,Europe,0
6826,2009,Evil,1
6827,2009,Evolution,6
6828,2009,Evolutionary psychology,0
6829,2009,Exercise,0
6830,2009,Exoskeleton,0
6831,2009,Exploration,10
6832,2009,Extraterrestrial life,1
6833,2009,Extreme sports,1
6834,2009,Failure,0
6835,2009,Faith,2
6836,2009,Family,0
6837,2009,Farming,0
6838,2009,Fashion,1
6839,2009,Fear,0
6840,2009,Feminism,2
6841,2009,Film,5
6842,2009,Finance,0
6843,2009,Fish,0
6844,2009,Flight,1
6845,2009,Food,5
6846,2009,Foreign Policy,0
6847,2009,Forensics,0
6848,2009,Friendship,0
6849,2009,Fungi,0
6850,2009,Funny,0
6851,2009,Future,14
6852,2009,Gaming,0
6853,2009,Garden,3
6854,2009,Gender,1
6855,2009,Gender equality,0
