"year1","tag_name","views"
"2006","Exploration",
"2006","Extraterrestrial life",
"2006","Extreme sports",
"2006","Failure",
"2006","Faith",
"2006","Family",
"2006","Farming",
"2006","Fashion",
"2006","Fear",
"2006","Feminism",
"2006","Film",
"2006","Finance",
"2006","Fish",
"2006","Flight",
"2006","Food",
"2006","Foreign Policy",
"2006","Forensics",
"2006","Friendship",
"2006","Fungi",
"2006","Funny",
"2006","Future",
"2006","Gaming",
"2006","Garden",
"2006","Gender",
"2006","Gender equality",
"2006","Gender spectrum",
"2006","Genetics",
"2006","Geology",
"2006","Glacier",
"2006","Global commons",
"2006","Global development",
"2006","Global issues",
"2006","Goal-setting",
"2006","God",
"2006","Google",
"2006","Government",
"2006","Grammar",
"2006","Graphic design",
"2006","Green",
"2006","Guitar",
"2006","Guns",
"2006","Hack",
"2006","Happiness",
"2006","Health",
"2006","Health care",
"2006","Healthcare",
"2006","Hearing",
"2006","Heart health",
"2006","History",
"2006","HIV",
"2006","Homelessness",
"2006","Human body",
"2006","Human origins",
"2006","Humanity",
"2006","Humor",
"2006","Identity",
"2006","Illness",
"2006","Illusion",
"2006","Immigration",
"2006","Inclusion",
"2006","India",
"2006","Indigenous peoples",
"2006","Industrial design",
"2006","Inequality",
"2006","Infrastructure",
"2006","Innovation",
"2006","Insects",
"2006","Intelligence",
"2006","Interface design",
"2006","Internet",
"2006","Interview",
"2006","Introvert",
"2006","Invention",
"2006","Investment",
"2006","Iran",
"2006","Iraq",
"2006","Islam",
"2006","Jazz",
"2006","Journalism",
"2006","Justice system",
"2006","Language",
"2006","Latin America",
"2006","Law",
"2006","Leadership",
"2006","LGBT",
"2006","Library",
"2006","Life",
"2006","Literature",
"2006","Live music",
"2006","Love",
"2006","MacArthur grant",
"2006","Machine learning",
"2006","Magic",
"2006","Manufacturing",
"2006","Map",
"2006","Marine biology",
"2006","Marketing",
"2006","Markets",
"2006","Mars",
"2006","Materials",
"2006","Math",
"2006","Media",
"2006","Medical imaging",
"2006","Medical research",
"2006","Medicine",
"2006","Meditation",
"2006","Meme",
"2006","Memory",
"2006","Men",
"2006","Mental health",
"2006","Microbes",
"2006","Microbiology",
"2006","Microfinance",
"2006","Microsoft",
"2006","Middle East",
"2006","Military",
"2006","Mind",
"2006","Mindfulness",
"2006","Mining",
"2006","Mission blue",
"2006","Mobility",
"2006","Molecular biology",
"2006","Money",
"2006","Monkeys",
"2006","Moon",
"2006","Morality",
"2006","Motivation",
"2006","Movies",
"2006","Museums",
"2006","Music",
"2006","Nanoscale",
"2006","Narcotics",
"2006","NASA",
"2006","Natural disaster",
"2006","Natural resources",
"2006","Nature",
"2006","Neurology",
"2006","Neuroscience",
"2006","New York",
"2006","News",
"2006","Nobel prize",
"2006","Nonviolence",
"2006","Novel",
"2006","Nuclear energy",
"2006","Nuclear weapons",
"2006","Obesity",
"2006","Oceans",
"2006","Oil",
"2006","Online video",
"2006","Open-source",
"2006","Opioids",
"2006","Origami",
"2006","Pain",
"2006","Painting",
"2006","Paleontology",
"2006","Pandemic",
"2006","Parenting",
"2006","Peace",
"2006","Performance",
"2006","Performance art",
"2006","Person",
"2006","Personal growth",
"2006","Personality",
"2006","Pharmaceuticals",
"2006","Philanthropy",
"2006","Philosophy",
"2006","Photography",
"2006","Physics",
"2006","Physiology",
"2006","Piano",
"2006","Planets",
"2006","Plants",
"2006","Plastic",
"2006","Play",
"2006","Poetry",
"2006","Policy",
"2006","Politics",
"2006","Pollution",
"2006","Population",
"2006","Potential",
"2006","Poverty",
"2006","Prediction",
"2006","Pregnancy",
"2006","Presentation",
"2006","Primates",
"2006","Prison",
"2006","Privacy",
"2006","Product design",
"2006","Productivity",
"2006","Programming",
"2006","Prosthetics",
"2006","Protests",
"2006","Psychology",
"2006","PTSD",
"2006","Public health",
"2006","Public spaces",
"2006","Quantum physics",
"2006","Race",
"2006","Refugees",
"2006","Relationships",
"2006","Religion",
"2006","Resources",
"2006","Rivers",
"2006","Robots",
"2006","Rocket science",
"2006","Sanitation",
"2006","Science",
"2006","Science and art",
"2006","Science Fiction",
"2006","Security",
"2006","Self",
"2006","Senses",
"2006","Sex",
"2006","Sexual violence",
"2006","Shopping",
"2006","Sight",
"2006","Simplicity",
"2006","Singer",
"2006","Skateboarding",
"2006","Slavery",
"2006","Sleep",
"2006","Smell",
"2006","Social change",
"2006","Social media",
"2006","Social science",
"2006","Society",
"2006","Sociology",
"2006","Software",
"2006","Solar energy",
"2006","Solar system",
"2006","Sound",
"2006","South America",
"2006","Space",
"2006","Speech",
"2006","Spoken word",
"2006","Sports",
"2006","Start-up",
"2006","State-building",
"2006","Statistics",
"2006","Stigma",
"2006","Storytelling",
"2006","Street art",
"2006","String theory",
"2006","Student",
"2006","Submarine",
"2006","Success",
"2006","Suicide",
"2006","Sun",
"2006","Surgery",
"2006","Surveillance",
"2006","Sustainability",
"2006","Synthetic biology",
"2006","Syria",
"2006","Teaching",
"2006","Technology",
"2006","TED Books",
"2006","TED en Espa\'f1ol",
"2006","TED Fellows",
"2006","TED Prize",
"2006","TED Residency",
"2006","TED-Ed",
"2006","TEDMED",
"2006","TEDNYC",
"2006","TEDx",
"2006","TEDYouth",
"2006","Telecom",
"2006","Telescopes",
"2006","Television",
"2006","Terrorism",
"2006","Theater",
"2006","Time",
"2006","Toy",
"2006","Trafficking",
"2006","Transgender",
"2006","Transportation",
"2006","Travel",
"2006","Trees",
"2006","Trust",
"2006","Typography",
"2006","United States",
"2006","Universe",
"2006","Urban",
"2006","Urban planning",
"2006","Vaccines",
"2006","Violence",
"2006","Violin",
"2006","Virtual reality",
"2006","Virus",
"2006","Visualizations",
"2006","Vocals",
"2006","Vulnerability",
"2006","War",
"2006","Water",
"2006","Weather",
"2006","Web",
"2006","Wikipedia",
"2006","Wind energy",
"2006","Women",
"2006","Women in business",
"2006","Work",
"2006","Work-life balance",
"2006","World cultures",
"2006","Writing",
"2006","Wunderkind",
"2006","Youth",
"2007","3d printing",
"2007","Addiction",
"2007","Adventure",
"2007","Advertising",
"2007","Africa",
"2007","Aging",
"2007","Agriculture",
"2007","AI",
"2007","AIDS",
"2007","Aircraft",
"2007","Algorithm",
"2007","Alternative energy",
"2007","Alzheimer's",
"2007","Ancient world",
"2007","Animals",
"2007","Animation",
"2007","Antarctica",
"2007","Anthropocene",
"2007","Anthropology",
"2007","Ants",
"2007","Apes",
"2007","Archaeology",
"2007","Architecture",
"2007","Art",
"2007","Arts",
"2007","Asia",
"2007","Asteroid",
"2007","Astrobiology",
"2007","Astronomy",
"2007","Atheism",
"2007","Augmented reality",
"2007","Autism",
"2007","Autism spectrum disorder",
"2007","Bacteria",
"2007","Beauty",
"2007","Bees",
"2007","Behavioral economics",
"2007","Best of the Web",
"2007","Big bang",
"2007","Big problems",
"2007","Biodiversity",
"2007","Bioethics",
"2007","Biology",
"2007","Biomechanics",
"2007","Biomimicry",
"2007","Bionics",
"2007","Biosphere",
"2007","Biotech",
"2007","Birds",
"2007","Blindness",
"2007","Blockchain",
"2007","Body language",
"2007","Books",
"2007","Botany",
"2007","Brain",
"2007","Brand",
"2007","Brazil",
"2007","Buddhism",
"2007","Bullying",
"2007","Business",
"2007","Cancer",
"2007","Capitalism",
"2007","Cars",
"2007","Cello",
"2007","Charter for compassion",
"2007","Chemistry",
"2007","Children",
"2007","China",
"2007","Choice",
"2007","Christianity",
"2007","Cities",
"2007","Climate change",
"2007","Cloud",
"2007","Code",
"2007","Cognitive science",
"2007","Collaboration",
"2007","Comedy",
"2007","Communication",
"2007","Community",
"2007","Compassion",
"2007","Complexity",
"2007","Composing",
"2007","Computers",
"2007","Conducting",
"2007","Consciousness",
"2007","Conservation",
"2007","Consumerism",
"2007","Cooperation",
"2007","Coral reefs",
"2007","Corruption",
"2007","Cosmos",
"2007","Creativity",
"2007","Crime",
"2007","Criminal Justice",
"2007","CRISPR",
"2007","Crowdsourcing",
"2007","Cryptocurrency",
"2007","Culture",
"2007","Curiosity",
"2007","Dance",
"2007","Dark matter",
"2007","Data",
"2007","Death",
"2007","Debate",
"2007","Decision-making",
"2007","Deextinction",
"2007","Demo",
"2007","Democracy",
"2007","Depression",
"2007","Design",
"2007","Development",
"2007","Dinosaurs",
"2007","Disability",
"2007","Disaster relief",
"2007","Discovery",
"2007","Disease",
"2007","Diversity",
"2007","DNA",
"2007","Driverless cars",
"2007","Drones",
"2007","Ebola",
"2007","Ecology",
"2007","Economics",
"2007","Education",
"2007","Egypt",
"2007","Electricity",
"2007","Emotions",
"2007","Empathy",
"2007","Encryption",
"2007","Energy",
"2007","Engineering",
"2007","Entertainment",
"2007","Entrepreneur",
"2007","Environment",
"2007","Epidemiology",
"2007","Europe",
"2007","Evil",
"2007","Evolution",
"2007","Evolutionary psychology",
"2007","Exercise",
"2007","Exoskeleton",
"2007","Exploration",
"2007","Extraterrestrial life",
"2007","Extreme sports",
"2007","Failure",
"2007","Faith",
"2007","Family",
"2007","Farming",
"2007","Fashion",
"2007","Fear",
"2007","Feminism",
"2007","Film",
"2007","Finance",
"2007","Fish",
"2007","Flight",
"2007","Food",
"2007","Foreign Policy",
"2007","Forensics",
"2007","Friendship",
"2007","Fungi",
"2007","Funny",
"2007","Future",
"2007","Gaming",
"2007","Garden",
"2007","Gender",
"2007","Gender equality",
"2007","Gender spectrum",
"2007","Genetics",
"2007","Geology",
"2007","Glacier",
"2007","Global commons",
"2007","Global development",
"2007","Global issues",
"2007","Goal-setting",
"2007","God",
"2007","Google",
"2007","Government",
"2007","Grammar",
"2007","Graphic design",
"2007","Green",
"2007","Guitar",
"2007","Guns",
"2007","Hack",
"2007","Happiness",
"2007","Health",
"2007","Health care",
"2007","Healthcare",
"2007","Hearing",
"2007","Heart health",
"2007","History",
"2007","HIV",
"2007","Homelessness",
"2007","Human body",
"2007","Human origins",
"2007","Humanity",
"2007","Humor",
"2007","Identity",
"2007","Illness",
"2007","Illusion",
"2007","Immigration",
"2007","Inclusion",
"2007","India",
"2007","Indigenous peoples",
"2007","Industrial design",
"2007","Inequality",
"2007","Infrastructure",
"2007","Innovation",
"2007","Insects",
"2007","Intelligence",
"2007","Interface design",
"2007","Internet",
"2007","Interview",
"2007","Introvert",
"2007","Invention",
"2007","Investment",
"2007","Iran",
"2007","Iraq",
"2007","Islam",
"2007","Jazz",
"2007","Journalism",
"2007","Justice system",
"2007","Language",
"2007","Latin America",
"2007","Law",
"2007","Leadership",
"2007","LGBT",
"2007","Library",
"2007","Life",
"2007","Literature",
"2007","Live music",
"2007","Love",
"2007","MacArthur grant",
"2007","Machine learning",
"2007","Magic",
"2007","Manufacturing",
"2007","Map",
"2007","Marine biology",
"2007","Marketing",
"2007","Markets",
"2007","Mars",
"2007","Materials",
"2007","Math",
"2007","Media",
"2007","Medical imaging",
"2007","Medical research",
"2007","Medicine",
"2007","Meditation",
"2007","Meme",
"2007","Memory",
"2007","Men",
"2007","Mental health",
"2007","Microbes",
"2007","Microbiology",
"2007","Microfinance",
"2007","Microsoft",
"2007","Middle East",
"2007","Military",
"2007","Mind",
"2007","Mindfulness",
"2007","Mining",
"2007","Mission blue",
"2007","Mobility",
"2007","Molecular biology",
"2007","Money",
"2007","Monkeys",
"2007","Moon",
"2007","Morality",
"2007","Motivation",
"2007","Movies",
"2007","Museums",
"2007","Music",
"2007","Nanoscale",
"2007","Narcotics",
"2007","NASA",
"2007","Natural disaster",
"2007","Natural resources",
"2007","Nature",
"2007","Neurology",
"2007","Neuroscience",
"2007","New York",
"2007","News",
"2007","Nobel prize",
"2007","Nonviolence",
"2007","Novel",
"2007","Nuclear energy",
"2007","Nuclear weapons",
"2007","Obesity",
"2007","Oceans",
"2007","Oil",
"2007","Online video",
"2007","Open-source",
"2007","Opioids",
"2007","Origami",
"2007","Pain",
"2007","Painting",
"2007","Paleontology",
"2007","Pandemic",
"2007","Parenting",
"2007","Peace",
"2007","Performance",
"2007","Performance art",
"2007","Person",
"2007","Personal growth",
"2007","Personality",
"2007","Pharmaceuticals",
"2007","Philanthropy",
"2007","Philosophy",
"2007","Photography",
"2007","Physics",
"2007","Physiology",
"2007","Piano",
"2007","Planets",
"2007","Plants",
"2007","Plastic",
"2007","Play",
"2007","Poetry",
"2007","Policy",
"2007","Politics",
"2007","Pollution",
"2007","Population",
"2007","Potential",
"2007","Poverty",
"2007","Prediction",
"2007","Pregnancy",
"2007","Presentation",
"2007","Primates",
"2007","Prison",
"2007","Privacy",
"2007","Product design",
"2007","Productivity",
"2007","Programming",
"2007","Prosthetics",
"2007","Protests",
"2007","Psychology",
"2007","PTSD",
"2007","Public health",
"2007","Public spaces",
"2007","Quantum physics",
"2007","Race",
"2007","Refugees",
"2007","Relationships",
"2007","Religion",
"2007","Resources",
"2007","Rivers",
"2007","Robots",
"2007","Rocket science",
"2007","Sanitation",
"2007","Science",
"2007","Science and art",
"2007","Science Fiction",
"2007","Security",
"2007","Self",
"2007","Senses",
"2007","Sex",
"2007","Sexual violence",
"2007","Shopping",
"2007","Sight",
"2007","Simplicity",
"2007","Singer",
"2007","Skateboarding",
"2007","Slavery",
"2007","Sleep",
"2007","Smell",
"2007","Social change",
"2007","Social media",
"2007","Social science",
"2007","Society",
"2007","Sociology",
"2007","Software",
"2007","Solar energy",
"2007","Solar system",
"2007","Sound",
"2007","South America",
"2007","Space",
"2007","Speech",
"2007","Spoken word",
"2007","Sports",
"2007","Start-up",
"2007","State-building",
"2007","Statistics",
"2007","Stigma",
"2007","Storytelling",
"2007","Street art",
"2007","String theory",
"2007","Student",
"2007","Submarine",
"2007","Success",
"2007","Suicide",
"2007","Sun",
"2007","Surgery",
"2007","Surveillance",
"2007","Sustainability",
"2007","Synthetic biology",
"2007","Syria",
"2007","Teaching",
"2007","Technology",
"2007","TED Books",
"2007","TED en Espa\'f1ol",
"2007","TED Fellows",
"2007","TED Prize",
"2007","TED Residency",
"2007","TED-Ed",
"2007","TEDMED",
"2007","TEDNYC",
"2007","TEDx",
"2007","TEDYouth",
"2007","Telecom",
"2007","Telescopes",
"2007","Television",
"2007","Terrorism",
"2007","Theater",
"2007","Time",
"2007","Toy",
"2007","Trafficking",
"2007","Transgender",
"2007","Transportation",
"2007","Travel",
"2007","Trees",
"2007","Trust",
"2007","Typography",
"2007","United States",
"2007","Universe",
"2007","Urban",
"2007","Urban planning",
"2007","Vaccines",
"2007","Violence",
"2007","Violin",
"2007","Virtual reality",
"2007","Virus",
"2007","Visualizations",
"2007","Vocals",
"2007","Vulnerability",
"2007","War",
"2007","Water",
"2007","Weather",
"2007","Web",
"2007","Wikipedia",
"2007","Wind energy",
"2007","Women",
"2007","Women in business",
"2007","Work",
"2007","Work-life balance",
"2007","World cultures",
"2007","Writing",
"2007","Wunderkind",
"2007","Youth",
"2008","3d printing",
"2008","Addiction",
"2008","Adventure",
"2008","Advertising",
"2008","Africa",
"2008","Aging",
"2008","Agriculture",
"2008","AI",
"2008","AIDS",
"2008","Aircraft",
"2008","Algorithm",
"2008","Alternative energy",
"2008","Alzheimer's",
"2008","Ancient world",
"2008","Animals",
"2008","Animation",
"2008","Antarctica",
"2008","Anthropocene",
"2008","Anthropology",
"2008","Ants",
"2008","Apes",
"2008","Archaeology",
"2008","Architecture",
"2008","Art",
"2008","Arts",
"2008","Asia",
"2008","Asteroid",
"2008","Astrobiology",
"2008","Astronomy",
"2008","Atheism",
"2008","Augmented reality",
"2008","Autism",
"2008","Autism spectrum disorder",
"2008","Bacteria",
"2008","Beauty",
"2008","Bees",
"2008","Behavioral economics",
"2008","Best of the Web",
"2008","Big bang",
"2008","Big problems",
"2008","Biodiversity",
"2008","Bioethics",
"2008","Biology",
"2008","Biomechanics",
"2008","Biomimicry",
"2008","Bionics",
"2008","Biosphere",
"2008","Biotech",
"2008","Birds",
"2008","Blindness",
"2008","Blockchain",
"2008","Body language",
"2008","Books",
"2008","Botany",
"2008","Brain",
"2008","Brand",
"2008","Brazil",
"2008","Buddhism",
"2008","Bullying",
"2008","Business",
"2008","Cancer",
"2008","Capitalism",
"2008","Cars",
"2008","Cello",
"2008","Charter for compassion",
"2008","Chemistry",
"2008","Children",
"2008","China",
"2008","Choice",
"2008","Christianity",
"2008","Cities",
"2008","Climate change",
"2008","Cloud",
"2008","Code",
"2008","Cognitive science",
"2008","Collaboration",
"2008","Comedy",
"2008","Communication",
"2008","Community",
"2008","Compassion",
"2008","Complexity",
"2008","Composing",
"2008","Computers",
"2008","Conducting",
"2008","Consciousness",
"2008","Conservation",
"2008","Consumerism",
"2008","Cooperation",
"2008","Coral reefs",
"2008","Corruption",
"2008","Cosmos",
"2008","Creativity",
"2008","Crime",
"2008","Criminal Justice",
"2008","CRISPR",
"2008","Crowdsourcing",
"2008","Cryptocurrency",
"2008","Culture",
"2008","Curiosity",
"2008","Dance",
"2008","Dark matter",
"2008","Data",
"2008","Death",
"2008","Debate",
"2008","Decision-making",
"2008","Deextinction",
"2008","Demo",
"2008","Democracy",
"2008","Depression",
"2008","Design",
"2008","Development",
"2008","Dinosaurs",
"2008","Disability",
"2008","Disaster relief",
"2008","Discovery",
"2008","Disease",
"2008","Diversity",
"2008","DNA",
"2008","Driverless cars",
"2008","Drones",
"2008","Ebola",
"2008","Ecology",
"2008","Economics",
"2008","Education",
"2008","Egypt",
"2008","Electricity",
"2008","Emotions",
"2008","Empathy",
"2008","Encryption",
"2008","Energy",
"2008","Engineering",
"2008","Entertainment",
"2008","Entrepreneur",
"2008","Environment",
"2008","Epidemiology",
"2008","Europe",
"2008","Evil",
"2008","Evolution",
"2008","Evolutionary psychology",
"2008","Exercise",
"2008","Exoskeleton",
"2008","Exploration",
"2008","Extraterrestrial life",
"2008","Extreme sports",
"2008","Failure",
"2008","Faith",
"2008","Family",
"2008","Farming",
"2008","Fashion",
"2008","Fear",
"2008","Feminism",
"2008","Film",
"2008","Finance",
"2008","Fish",
"2008","Flight",
"2008","Food",
"2008","Foreign Policy",
"2008","Forensics",
"2008","Friendship",
"2008","Fungi",
"2008","Funny",
"2008","Future",
"2008","Gaming",
"2008","Garden",
"2008","Gender",
"2008","Gender equality",
"2008","Gender spectrum",
"2008","Genetics",
"2008","Geology",
"2008","Glacier",
"2008","Global commons",
"2008","Global development",
"2008","Global issues",
"2008","Goal-setting",
"2008","God",
"2008","Google",
"2008","Government",
"2008","Grammar",
"2008","Graphic design",
"2008","Green",
"2008","Guitar",
"2008","Guns",
"2008","Hack",
"2008","Happiness",
"2008","Health",
"2008","Health care",
"2008","Healthcare",
"2008","Hearing",
"2008","Heart health",
"2008","History",
"2008","HIV",
"2008","Homelessness",
"2008","Human body",
"2008","Human origins",
"2008","Humanity",
"2008","Humor",
"2008","Identity",
"2008","Illness",
"2008","Illusion",
"2008","Immigration",
"2008","Inclusion",
"2008","India",
"2008","Indigenous peoples",
"2008","Industrial design",
"2008","Inequality",
"2008","Infrastructure",
"2008","Innovation",
"2008","Insects",
"2008","Intelligence",
"2008","Interface design",
"2008","Internet",
"2008","Interview",
"2008","Introvert",
"2008","Invention",
"2008","Investment",
"2008","Iran",
"2008","Iraq",
"2008","Islam",
"2008","Jazz",
"2008","Journalism",
"2008","Justice system",
"2008","Language",
"2008","Latin America",
"2008","Law",
"2008","Leadership",
"2008","LGBT",
"2008","Library",
"2008","Life",
"2008","Literature",
"2008","Live music",
"2008","Love",
"2008","MacArthur grant",
"2008","Machine learning",
"2008","Magic",
"2008","Manufacturing",
"2008","Map",
"2008","Marine biology",
"2008","Marketing",
"2008","Markets",
"2008","Mars",
"2008","Materials",
"2008","Math",
"2008","Media",
"2008","Medical imaging",
"2008","Medical research",
"2008","Medicine",
"2008","Meditation",
"2008","Meme",
"2008","Memory",
"2008","Men",
"2008","Mental health",
"2008","Microbes",
"2008","Microbiology",
"2008","Microfinance",
"2008","Microsoft",
"2008","Middle East",
"2008","Military",
"2008","Mind",
"2008","Mindfulness",
"2008","Mining",
"2008","Mission blue",
"2008","Mobility",
"2008","Molecular biology",
"2008","Money",
"2008","Monkeys",
"2008","Moon",
"2008","Morality",
"2008","Motivation",
"2008","Movies",
"2008","Museums",
"2008","Music",
"2008","Nanoscale",
"2008","Narcotics",
"2008","NASA",
"2008","Natural disaster",
"2008","Natural resources",
"2008","Nature",
"2008","Neurology",
"2008","Neuroscience",
"2008","New York",
"2008","News",
"2008","Nobel prize",
"2008","Nonviolence",
"2008","Novel",
"2008","Nuclear energy",
"2008","Nuclear weapons",
"2008","Obesity",
"2008","Oceans",
"2008","Oil",
"2008","Online video",
"2008","Open-source",
"2008","Opioids",
"2008","Origami",
"2008","Pain",
"2008","Painting",
"2008","Paleontology",
"2008","Pandemic",
"2008","Parenting",
"2008","Peace",
"2008","Performance",
"2008","Performance art",
"2008","Person",
"2008","Personal growth",
"2008","Personality",
"2008","Pharmaceuticals",
"2008","Philanthropy",
"2008","Philosophy",
"2008","Photography",
"2008","Physics",
"2008","Physiology",
"2008","Piano",
"2008","Planets",
"2008","Plants",
"2008","Plastic",
"2008","Play",
"2008","Poetry",
"2008","Policy",
"2008","Politics",
"2008","Pollution",
"2008","Population",
"2008","Potential",
"2008","Poverty",
"2008","Prediction",
"2008","Pregnancy",
"2008","Presentation",
"2008","Primates",
"2008","Prison",
"2008","Privacy",
"2008","Product design",
"2008","Productivity",
"2008","Programming",
"2008","Prosthetics",
"2008","Protests",
"2008","Psychology",
"2008","PTSD",
"2008","Public health",
"2008","Public spaces",
"2008","Quantum physics",
"2008","Race",
"2008","Refugees",
"2008","Relationships",
"2008","Religion",
"2008","Resources",
"2008","Rivers",
"2008","Robots",
"2008","Rocket science",
"2008","Sanitation",
"2008","Science",
"2008","Science and art",
"2008","Science Fiction",
"2008","Security",
"2008","Self",
"2008","Senses",
"2008","Sex",
"2008","Sexual violence",
"2008","Shopping",
"2008","Sight",
"2008","Simplicity",
"2008","Singer",
"2008","Skateboarding",
"2008","Slavery",
"2008","Sleep",
"2008","Smell",
"2008","Social change",
"2008","Social media",
"2008","Social science",
"2008","Society",
"2008","Sociology",
"2008","Software",
"2008","Solar energy",
"2008","Solar system",
"2008","Sound",
"2008","South America",
"2008","Space",
"2008","Speech",
"2008","Spoken word",
"2008","Sports",
"2008","Start-up",
"2008","State-building",
"2008","Statistics",
"2008","Stigma",
"2008","Storytelling",
"2008","Street art",
"2008","String theory",
"2008","Student",
"2008","Submarine",
"2008","Success",
"2008","Suicide",
"2008","Sun",
"2008","Surgery",
"2008","Surveillance",
"2008","Sustainability",
"2008","Synthetic biology",
"2008","Syria",
"2008","Teaching",
"2008","Technology",
"2008","TED Books",
"2008","TED en Espa\'f1ol",
"2008","TED Fellows",
"2008","TED Prize",
"2008","TED Residency",
"2008","TED-Ed",
"2008","TEDMED",
"2008","TEDNYC",
"2008","TEDx",
"2008","TEDYouth",
"2008","Telecom",
"2008","Telescopes",
"2008","Television",
"2008","Terrorism",
"2008","Theater",
"2008","Time",
"2008","Toy",
"2008","Trafficking",
"2008","Transgender",
"2008","Transportation",
"2008","Travel",
"2008","Trees",
"2008","Trust",
"2008","Typography",
"2008","United States",
"2008","Universe",
"2008","Urban",
"2008","Urban planning",
"2008","Vaccines",
"2008","Violence",
"2008","Violin",
"2008","Virtual reality",
"2008","Virus",
"2008","Visualizations",
"2008","Vocals",
"2008","Vulnerability",
"2008","War",
"2008","Water",
"2008","Weather",
"2008","Web",
"2008","Wikipedia",
"2008","Wind energy",
"2008","Women",
"2008","Women in business",
"2008","Work",
"2008","Work-life balance",
"2008","World cultures",
"2008","Writing",
"2008","Wunderkind",
"2008","Youth",
"2009","3d printing",
"2009","Addiction",
"2009","Adventure",
"2009","Advertising",
"2009","Africa",
"2009","Aging",
"2009","Agriculture",
"2009","AI",
"2009","AIDS",
"2009","Aircraft",
"2009","Algorithm",
"2009","Alternative energy",
"2009","Alzheimer's",
"2009","Ancient world",
"2009","Animals",
"2009","Animation",
"2009","Antarctica",
"2009","Anthropocene",
"2009","Anthropology",
"2009","Ants",
"2009","Apes",
"2009","Archaeology",
"2009","Architecture",
"2009","Art",
"2009","Arts",
"2009","Asia",
"2009","Asteroid",
"2009","Astrobiology",
"2009","Astronomy",
"2009","Atheism",
"2009","Augmented reality",
"2009","Autism",
"2009","Autism spectrum disorder",
"2009","Bacteria",
"2009","Beauty",
"2009","Bees",
"2009","Behavioral economics",
"2009","Best of the Web",
"2009","Big bang",
"2009","Big problems",
"2009","Biodiversity",
"2009","Bioethics",
"2009","Biology",
"2009","Biomechanics",
"2009","Biomimicry",
"2009","Bionics",
"2009","Biosphere",
"2009","Biotech",
"2009","Birds",
"2009","Blindness",
"2009","Blockchain",
"2009","Body language",
"2009","Books",
"2009","Botany",
"2009","Brain",
"2009","Brand",
"2009","Brazil",
"2009","Buddhism",
"2009","Bullying",
"2009","Business",
"2009","Cancer",
"2009","Capitalism",
"2009","Cars",
"2009","Cello",
"2009","Charter for compassion",
"2009","Chemistry",
"2009","Children",
"2009","China",
"2009","Choice",
"2009","Christianity",
"2009","Cities",
"2009","Climate change",
"2009","Cloud",
"2009","Code",
"2009","Cognitive science",
"2009","Collaboration",
"2009","Comedy",
"2009","Communication",
"2009","Community",
"2009","Compassion",
"2009","Complexity",
"2009","Composing",
"2009","Computers",
"2009","Conducting",
"2009","Consciousness",
"2009","Conservation",
"2009","Consumerism",
"2009","Cooperation",
"2009","Coral reefs",
"2009","Corruption",
"2009","Cosmos",
"2009","Creativity",
"2009","Crime",
"2009","Criminal Justice",
"2009","CRISPR",
"2009","Crowdsourcing",
"2009","Cryptocurrency",
"2009","Culture",
"2009","Curiosity",
"2009","Dance",
"2009","Dark matter",
"2009","Data",
"2009","Death",
"2009","Debate",
"2009","Decision-making",
"2009","Deextinction",
"2009","Demo",
"2009","Democracy",
"2009","Depression",
"2009","Design",
"2009","Development",
"2009","Dinosaurs",
"2009","Disability",
"2009","Disaster relief",
"2009","Discovery",
"2009","Disease",
"2009","Diversity",
"2009","DNA",
"2009","Driverless cars",
"2009","Drones",
"2009","Ebola",
"2009","Ecology",
"2009","Economics",
"2009","Education",
"2009","Egypt",
"2009","Electricity",
"2009","Emotions",
"2009","Empathy",
"2009","Encryption",
"2009","Energy",
"2009","Engineering",
"2009","Entertainment",
"2009","Entrepreneur",
"2009","Environment",
"2009","Epidemiology",
"2009","Europe",
"2009","Evil",
"2009","Evolution",
"2009","Evolutionary psychology",
"2009","Exercise",
"2009","Exoskeleton",
"2009","Exploration",
"2009","Extraterrestrial life",
"2009","Extreme sports",
"2009","Failure",
"2009","Faith",
"2009","Family",
"2009","Farming",
"2009","Fashion",
"2009","Fear",
"2009","Feminism",
"2009","Film",
"2009","Finance",
"2009","Fish",
"2009","Flight",
"2009","Food",
"2009","Foreign Policy",
"2009","Forensics",
"2009","Friendship",
"2009","Fungi",
"2009","Funny",
"2009","Future",
"2009","Gaming",
"2009","Garden",
"2009","Gender",
"2009","Gender equality",
"2009","Gender spectrum",
"2009","Genetics",
"2009","Geology",
"2009","Glacier",
"2009","Global commons",
"2009","Global development",
"2009","Global issues",
"2009","Goal-setting",
"2009","God",
"2009","Google",
"2009","Government",
"2009","Grammar",
"2009","Graphic design",
"2009","Green",
"2009","Guitar",
"2009","Guns",
"2009","Hack",
"2009","Happiness",
"2009","Health",
"2009","Health care",
"2009","Healthcare",
"2009","Hearing",
"2009","Heart health",
"2009","History",
"2009","HIV",
"2009","Homelessness",
"2009","Human body",
"2009","Human origins",
"2009","Humanity",
"2009","Humor",
"2009","Identity",
"2009","Illness",
"2009","Illusion",
"2009","Immigration",
"2009","Inclusion",
"2009","India",
"2009","Indigenous peoples",
"2009","Industrial design",
"2009","Inequality",
"2009","Infrastructure",
"2009","Innovation",
"2009","Insects",
"2009","Intelligence",
"2009","Interface design",
"2009","Internet",
"2009","Interview",
"2009","Introvert",
