,year,tag_name,views,related topic1,view of topic1,related topic2,view of topic2,related topic3,view of topic3
6226,2007,Virus,0,Youth,0,Film,0,Exoskeleton,0
6227,2007,Visualizations,13329644,Technology,9650647,Men,5421498,Design,5377475
6228,2007,Vocals,0,Youth,0,Film,0,Exoskeleton,0
6229,2007,Vulnerability,0,Youth,0,Film,0,Exoskeleton,0
6230,2007,War,14346544,Technology,9616881,Software,8112715,Demo,7773472
6231,2007,Water,0,Youth,0,Film,0,Exoskeleton,0
6232,2007,Weather,0,Youth,0,Film,0,Exoskeleton,0
6233,2007,Web,2616367,Technology,1766558,Complexity,1327666,Communication,1327666
6234,2007,Wikipedia,0,Youth,0,Film,0,Exoskeleton,0
6235,2007,Wind energy,0,Youth,0,Film,0,Exoskeleton,0
6236,2007,Women,7055784,Men,7055784,Global issues,6533845,Entertainment,4195690
6237,2007,Women in business,2860094,Men,2860094,Business,2860094,Women,2860094
6238,2007,Work,0,Youth,0,Film,0,Exoskeleton,0
6239,2007,Work-life balance,0,Youth,0,Film,0,Exoskeleton,0
6240,2007,World cultures,3673751,AI,3673751,Culture,3673751,Storytelling,3673751
6241,2007,Writing,2516281,Humor,1998354,Religion,1998354,Men,1998354
6242,2007,Wunderkind,0,Youth,0,Film,0,Exoskeleton,0
6243,2007,Youth,0,Wunderkind,0,Film,0,Exoskeleton,0
6244,2008,3d printing,0,Youth,0,Finance,0,Exploration,0
6245,2008,Addiction,0,Youth,0,Finance,0,Exploration,0
6246,2008,Adventure,1260350,Fish,1260350,Education,1260350,Submarine,1260350
6247,2008,Advertising,0,Youth,0,Finance,0,Exploration,0
6248,2008,Africa,0,Youth,0,Finance,0,Exploration,0
6249,2008,Aging,2246599,Health,2246599,Science,2246599,Genetics,1349583
6250,2008,Agriculture,0,Youth,0,Finance,0,Exploration,0
6251,2008,AI,80734881,Entertainment,44904176,Men,44904176,Brain,32594776
6252,2008,AIDS,0,Youth,0,Finance,0,Exploration,0
6253,2008,Aircraft,0,Youth,0,Finance,0,Exploration,0
6254,2008,Algorithm,0,Youth,0,Finance,0,Exploration,0
6255,2008,Alternative energy,994646,Technology,994646,Global issues,994646,Science,994646
6256,2008,Alzheimer's,0,Youth,0,Finance,0,Exploration,0
6257,2008,Ancient world,643590,Humanity,643590,Paleontology,643590,Evolution,643590
6258,2008,Animals,7584129,Technology,4057104,Design,3404194,Men,3362745
6259,2008,Animation,0,Youth,0,Finance,0,Exploration,0
6260,2008,Antarctica,0,Youth,0,Finance,0,Exploration,0
6261,2008,Anthropocene,0,Youth,0,Finance,0,Exploration,0
6262,2008,Anthropology,1539454,Beauty,895864,Photography,895864,Faith,895864
6263,2008,Ants,0,Youth,0,Finance,0,Exploration,0
6264,2008,Apes,643590,Humanity,643590,Ancient world,643590,Evolution,643590
6265,2008,Archaeology,0,Youth,0,Finance,0,Exploration,0
6266,2008,Architecture,0,Youth,0,Finance,0,Exploration,0
6267,2008,Art,14489835,Design,7298140,AI,5215930,Entertainment,4353823
6268,2008,Arts,0,Youth,0,Finance,0,Exploration,0
6269,2008,Asia,0,Youth,0,Finance,0,Exploration,0
6270,2008,Asteroid,0,Youth,0,Finance,0,Exploration,0
6271,2008,Astrobiology,0,Youth,0,Finance,0,Exploration,0
6272,2008,Astronomy,4037241,Science,4037241,Time,3006768,Physics,3006768
6273,2008,Atheism,0,Youth,0,Finance,0,Exploration,0
6274,2008,Augmented reality,0,Youth,0,Finance,0,Exploration,0
6275,2008,Autism,0,Youth,0,Finance,0,Exploration,0
6276,2008,Autism spectrum disorder,0,Youth,0,Finance,0,Exploration,0
6277,2008,Bacteria,0,Youth,0,Finance,0,Exploration,0
6278,2008,Beauty,2945106,Photography,2945106,Culture,2365795,Art,2049242
6279,2008,Bees,578020,Animals,578020,Insects,578020,Disease,578020
6280,2008,Behavioral economics,0,Youth,0,Finance,0,Exploration,0
6281,2008,Best of the Web,0,Youth,0,Finance,0,Exploration,0
6282,2008,Big bang,4426380,Science,4426380,Education,4426380,Physics,4426380
6283,2008,Big problems,0,Youth,0,Finance,0,Exploration,0
6284,2008,Biodiversity,1260350,Animals,1260350,Fish,1260350,Exploration,1260350
6285,2008,Bioethics,0,Youth,0,Finance,0,Exploration,0
6286,2008,Biology,26434212,Science,26434212,Global issues,24628141,AI,22065163
6287,2008,Biomechanics,0,Youth,0,Finance,0,Exploration,0
6288,2008,Biomimicry,0,Youth,0,Finance,0,Exploration,0
6289,2008,Bionics,0,Youth,0,Finance,0,Exploration,0
6290,2008,Biosphere,0,Youth,0,Finance,0,Exploration,0
6291,2008,Biotech,0,Youth,0,Finance,0,Exploration,0
6292,2008,Birds,1674090,Art,1674090,Men,1674090,Exploration,1674090
6293,2008,Blindness,0,Youth,0,Finance,0,Exploration,0
6294,2008,Blockchain,0,Youth,0,Finance,0,Exploration,0
6295,2008,Body language,0,Youth,0,Finance,0,Exploration,0
6296,2008,Books,4474408,Writing,3200733,Food,2618582,Men,2280813
6297,2008,Botany,0,Youth,0,Finance,0,Exploration,0
6298,2008,Brain,32594776,AI,32594776,Science,29235162,Global issues,23276569
6299,2008,Brand,0,Youth,0,Finance,0,Exploration,0
6300,2008,Brazil,0,Youth,0,Finance,0,Exploration,0
6301,2008,Buddhism,0,Youth,0,Finance,0,Exploration,0
6302,2008,Bullying,0,Youth,0,Finance,0,Exploration,0
6303,2008,Business,21066059,AI,15035422,Men,11849501,Entertainment,10893100
6304,2008,Cancer,0,Youth,0,Finance,0,Exploration,0
6305,2008,Capitalism,0,Youth,0,Finance,0,Exploration,0
6306,2008,Cars,0,Youth,0,Finance,0,Exploration,0
6307,2008,Cello,373232,Men,373232,Origami,373232,Music,373232
6308,2008,Charter for compassion,1584588,Global issues,1584588,Art,1584588,Compassion,1584588
6309,2008,Chemistry,805722,Love,805722,Books,805722,Food,805722
6310,2008,Children,10855149,Education,10855149,Psychology,9154182,Global issues,7451540
6311,2008,China,0,Youth,0,Finance,0,Exploration,0
6312,2008,Choice,0,Youth,0,Finance,0,Exploration,0
6313,2008,Christianity,0,Youth,0,Finance,0,Exploration,0
6314,2008,Cities,1125864,Entertainment,1125864,AI,1125864,Men,1125864
6315,2008,Climate change,2133552,Global issues,2133552,Science,1707949,Politics,1707949
6316,2008,Cloud,0,Youth,0,Finance,0,Exploration,0
6317,2008,Code,237990,Programming,237990,Technology,237990,Personal growth,237990
6318,2008,Cognitive science,4692718,Science,4692718,Relationships,4692718,Culture,4692718
6319,2008,Collaboration,3606781,Global issues,2576308,AI,2576308,Education,2371902
6320,2008,Comedy,1901035,Men,1901035,Entertainment,1901035,Time,1901035
6321,2008,Communication,3064618,Happiness,1652646,Culture,1652646,Parenting,1652646
6322,2008,Community,546553,Men,546553,AI,546553,Computers,546553
6323,2008,Compassion,1584588,Global issues,1584588,Charter for compassion,1584588,Art,1584588
6324,2008,Complexity,631840,Nature,631840,Science,631840,Writing,631840
6325,2008,Composing,0,Youth,0,Finance,0,Exploration,0
6326,2008,Computers,2748590,Design,2202037,Technology,1144081,Creativity,1091141
6327,2008,Conducting,8959862,Creativity,8959862,Performance,8959862,Entertainment,8959862
6328,2008,Consciousness,20643201,AI,20643201,Illness,20643201,Biology,20643201
6329,2008,Conservation,0,Youth,0,Finance,0,Exploration,0
6330,2008,Consumerism,0,Youth,0,Finance,0,Exploration,0
6331,2008,Cooperation,0,Youth,0,Finance,0,Exploration,0
6332,2008,Coral reefs,0,Youth,0,Finance,0,Exploration,0
6333,2008,Corruption,0,Youth,0,Finance,0,Exploration,0
6334,2008,Cosmos,0,Youth,0,Finance,0,Exploration,0
6335,2008,Creativity,17805992,Men,12002459,Entertainment,12002459,AI,12002459
6336,2008,Crime,5750573,Psychology,5750573,Prison,5750573,Children,5750573
6337,2008,Criminal Justice,0,Youth,0,Finance,0,Exploration,0
6338,2008,CRISPR,0,Youth,0,Finance,0,Exploration,0
6339,2008,Crowdsourcing,0,Youth,0,Finance,0,Exploration,0
6340,2008,Cryptocurrency,0,Youth,0,Finance,0,Exploration,0
6341,2008,Culture,44628868,AI,26454039,Psychology,17868500,Global issues,17708608
6342,2008,Curiosity,237990,Programming,237990,Technology,237990,Person,237990
6343,2008,Dance,2503002,Language,2503002,Productivity,2503002,Work,2503002
6344,2008,Dark matter,3006768,Astronomy,3006768,Science,3006768,Time,3006768
6345,2008,Data,0,Youth,0,Finance,0,Exploration,0
6346,2008,Death,0,Youth,0,Finance,0,Exploration,0
6347,2008,Debate,0,Youth,0,Finance,0,Exploration,0
6348,2008,Decision-making,4791841,Psychology,4791841,Global issues,4791841,Person,4791841
6349,2008,Deextinction,0,Youth,0,Finance,0,Exploration,0
6350,2008,Demo,9607653,Technology,9607653,AI,8577180,Design,7155218
6351,2008,Democracy,0,Youth,0,Finance,0,Exploration,0
6352,2008,Depression,0,Youth,0,Finance,0,Exploration,0
6353,2008,Design,29891873,Technology,17898877,AI,14742284,Entertainment,13353659
6354,2008,Development,956401,Politics,956401,Global development,956401,Poverty,956401
6355,2008,Dinosaurs,830696,History,830696,Life,830696,Environment,830696
6356,2008,Disability,0,Youth,0,Finance,0,Exploration,0
6357,2008,Disaster relief,0,Youth,0,Finance,0,Exploration,0
6358,2008,Discovery,0,Youth,0,Finance,0,Exploration,0
6359,2008,Disease,3232060,History,2654040,Money,1823344,Medicine,1823344
6360,2008,Diversity,1260350,Submarine,1260350,Education,1260350,Biodiversity,1260350
6361,2008,DNA,0,Youth,0,Finance,0,Exploration,0
6362,2008,Driverless cars,0,Youth,0,Finance,0,Exploration,0
6363,2008,Drones,0,Youth,0,Finance,0,Exploration,0
6364,2008,Ebola,0,Youth,0,Finance,0,Exploration,0
6365,2008,Ecology,0,Youth,0,Finance,0,Exploration,0
6366,2008,Economics,13727854,AI,7979612,Global issues,7606686,Men,7112669
6367,2008,Education,27634943,AI,10857182,Children,10855149,Technology,10575776
6368,2008,Egypt,0,Youth,0,Finance,0,Exploration,0
6369,2008,Electricity,0,Youth,0,Finance,0,Exploration,0
6370,2008,Emotions,0,Youth,0,Finance,0,Exploration,0
6371,2008,Empathy,0,Youth,0,Finance,0,Exploration,0
6372,2008,Encryption,0,Youth,0,Finance,0,Exploration,0
6373,2008,Energy,2387861,Science,2387861,Physics,1393215,Time,1393215
6374,2008,Engineering,2135881,Space,2135881,Origami,2135881,Design,2135881
6375,2008,Entertainment,44904176,Men,44904176,AI,44904176,Culture,17505843
6376,2008,Entrepreneur,2144719,Technology,1398615,Business,1214057,Men,1014506
6377,2008,Environment,1524069,Men,1524069,Dinosaurs,830696,Disease,830696
6378,2008,Epidemiology,0,Youth,0,Finance,0,Exploration,0
6379,2008,Europe,0,Youth,0,Finance,0,Exploration,0
6380,2008,Evil,5750573,Psychology,5750573,Global issues,5750573,Peace,5750573
6381,2008,Evolution,12728306,Science,9140875,Time,8497285,Physics,8497285
6382,2008,Evolutionary psychology,0,Youth,0,Finance,0,Exploration,0
6383,2008,Exercise,0,Youth,0,Finance,0,Exploration,0
6384,2008,Exoskeleton,0,Youth,0,Finance,0,Exploration,0
6385,2008,Exploration,5973478,Animals,2934440,Science,2445724,Art,2253401
6386,2008,Extraterrestrial life,1901035,Men,1901035,AI,1901035,Time,1901035
6387,2008,Extreme sports,0,Youth,0,Finance,0,Exoskeleton,0
6388,2008,Failure,0,Youth,0,Finance,0,Exoskeleton,0
6389,2008,Faith,2330471,Global issues,2330471,AI,2330471,Religion,2330471
6390,2008,Family,0,Youth,0,Finance,0,Exoskeleton,0
6391,2008,Farming,0,Youth,0,Finance,0,Exoskeleton,0
6392,2008,Fashion,878475,Humor,878475,AI,878475,Men,878475
6393,2008,Fear,2503002,Language,2503002,Productivity,2503002,Dance,2503002
6394,2008,Feminism,0,Youth,0,Finance,0,Exoskeleton,0
6395,2008,Film,2573636,Entertainment,1674090,Creativity,1674090,Art,1674090
6396,2008,Finance,0,Youth,0,Film,0,Exoskeleton,0
6397,2008,Fish,1260350,Submarine,1260350,Education,1260350,Biodiversity,1260350
6398,2008,Flight,492707,Space,492707,Science,492707,Business,492707
6399,2008,Food,10116319,Global issues,6535608,Science,5174771,Biology,4369049
6400,2008,Foreign Policy,0,Youth,0,Film,0,Exoskeleton,0
6401,2008,Forensics,0,Youth,0,Film,0,Exoskeleton,0
6402,2008,Friendship,0,Youth,0,Film,0,Exoskeleton,0
6403,2008,Fungi,0,Youth,0,Film,0,Exoskeleton,0
6404,2008,Funny,0,Youth,0,Film,0,Exoskeleton,0
6405,2008,Future,0,Youth,0,Film,0,Exoskeleton,0
6406,2008,Gaming,7543398,Men,7030030,AI,7030030,Entertainment,7030030
6407,2008,Garden,0,Youth,0,Film,0,Exoskeleton,0
6408,2008,Gender,0,Youth,0,Film,0,Exoskeleton,0
6409,2008,Gender equality,0,Youth,0,Film,0,Exoskeleton,0
6410,2008,Gender spectrum,0,Youth,0,Film,0,Exoskeleton,0
6411,2008,Genetics,3394255,Science,3394255,Technology,1378755,Health,1349583
6412,2008,Geology,0,Youth,0,Film,0,Exoskeleton,0
6413,2008,Glacier,0,Youth,0,Film,0,Exoskeleton,0
6414,2008,Global commons,0,Youth,0,Film,0,Exoskeleton,0
6415,2008,Global development,956401,Politics,956401,Men,956401,Inequality,956401
6416,2008,Global issues,54515987,Science,32122577,AI,31530011,Biology,24628141
6417,2008,Goal-setting,1387873,Writing,1387873,Books,1387873,Education,1387873
6418,2008,God,0,Youth,0,Film,0,Exoskeleton,0
6419,2008,Google,0,Youth,0,Film,0,Exoskeleton,0
6420,2008,Government,0,Youth,0,Film,0,Exoskeleton,0
6421,2008,Grammar,0,Youth,0,Film,0,Exoskeleton,0
6422,2008,Graphic design,0,Youth,0,Film,0,Exoskeleton,0
6423,2008,Green,0,Youth,0,Film,0,Exoskeleton,0
6424,2008,Guitar,1042079,Innovation,1042079,Singer,1042079,Performance,1042079
6425,2008,Guns,0,Youth,0,Film,0,Exoskeleton,0
6426,2008,Hack,7832779,Design,7832779,Technology,7832779,AI,5449765
6427,2008,Happiness,6202611,AI,4549965,Entertainment,3887586,Men,3887586
6428,2008,Health,4316896,Science,3826864,AI,2967313,Brain,2477281
6429,2008,Health care,1839615,Health,1839615,Medicine,1349583,Genetics,1349583
6430,2008,Healthcare,0,Youth,0,Film,0,Exoskeleton,0
6431,2008,Hearing,0,Youth,0,Film,0,Exoskeleton,0
6432,2008,Heart health,0,Youth,0,Film,0,Exoskeleton,0
6433,2008,History,6983530,AI,3551994,Business,3097697,Disease,2654040
6434,2008,HIV,0,Youth,0,Film,0,Exoskeleton,0
6435,2008,Homelessness,0,Youth,0,Film,0,Exoskeleton,0
6436,2008,Human body,0,Youth,0,Film,0,Exoskeleton,0
6437,2008,Human origins,643590,Evolution,643590,Ancient world,643590,Apes,643590
6438,2008,Humanity,1651308,Writing,832720,Men,832720,Entertainment,832720
6439,2008,Humor,7661015,AI,7661015,Entertainment,6998636,Men,6998636
6440,2008,Identity,0,Youth,0,Film,0,Exoskeleton,0
6441,2008,Illness,20643201,Consciousness,20643201,Brain,20643201,Global issues,20643201
6442,2008,Illusion,0,Youth,0,Film,0,Exoskeleton,0
6443,2008,Immigration,0,Youth,0,Film,0,Exoskeleton,0
6444,2008,Inclusion,0,Youth,0,Film,0,Exoskeleton,0
6445,2008,India,0,Youth,0,Film,0,Exoskeleton,0
6446,2008,Indigenous peoples,0,Youth,0,Film,0,Exoskeleton,0
6447,2008,Industrial design,0,Youth,0,Film,0,Exoskeleton,0
6448,2008,Inequality,956401,Global development,956401,Poverty,956401,Development,956401
6449,2008,Infrastructure,0,Youth,0,Film,0,Exoskeleton,0
6450,2008,Innovation,1510032,Music,1042079,Guitar,1042079,Performance,1042079
6451,2008,Insects,578020,Nature,578020,Life,578020,Bees,578020
6452,2008,Intelligence,2383014,Design,2383014,Technology,2383014,Hack,2383014
6453,2008,Interface design,2383014,Design,2383014,Technology,2383014,Hack,2383014
6454,2008,Internet,0,Youth,0,Film,0,Exoskeleton,0
6455,2008,Interview,0,Youth,0,Film,0,Exoskeleton,0
6456,2008,Introvert,0,Youth,0,Film,0,Exoskeleton,0
6457,2008,Invention,1462599,Technology,1462599,Genetics,994646,Energy,994646
6458,2008,Investment,0,Youth,0,Film,0,Exoskeleton,0
6459,2008,Iran,0,Youth,0,Film,0,Exoskeleton,0
6460,2008,Iraq,0,Youth,0,Film,0,Exoskeleton,0
6461,2008,Islam,0,Youth,0,Film,0,Exoskeleton,0
6462,2008,Jazz,0,Youth,0,Film,0,Exoskeleton,0
6463,2008,Journalism,0,Youth,0,Film,0,Exoskeleton,0
6464,2008,Justice system,0,Youth,0,Film,0,Exoskeleton,0
6465,2008,Language,2503002,Fear,2503002,Productivity,2503002,Dance,2503002
6466,2008,Latin America,0,Youth,0,Film,0,Exoskeleton,0
6467,2008,Law,0,Youth,0,Film,0,Exoskeleton,0
6468,2008,Leadership,8959862,Men,8959862,AI,8959862,Performance,8959862
6469,2008,LGBT,0,Youth,0,Film,0,Exoskeleton,0
6470,2008,Library,1367499,Culture,1367499,Storytelling,899546,Film,899546
6471,2008,Life,7877985,Men,3791513,Science,3537453,AI,3160545
6472,2008,Literature,5525438,Culture,5525438,Poetry,5525438,AI,5525438
6473,2008,Live music,12000209,Music,12000209,Men,12000209,AI,12000209
6474,2008,Love,10269032,AI,9164016,Science,7399475,Poetry,6262058
6475,2008,MacArthur grant,0,Youth,0,Film,0,Exoskeleton,0
6476,2008,Machine learning,0,Youth,0,Film,0,Exoskeleton,0
6477,2008,Magic,0,Youth,0,Film,0,Exoskeleton,0
6478,2008,Manufacturing,0,Youth,0,Film,0,Exoskeleton,0
6479,2008,Map,0,Youth,0,Film,0,Exoskeleton,0
6480,2008,Marine biology,0,Youth,0,Film,0,Exoskeleton,0
6481,2008,Marketing,0,Youth,0,Film,0,Exoskeleton,0
6482,2008,Markets,0,Youth,0,Film,0,Exoskeleton,0
6483,2008,Mars,0,Youth,0,Film,0,Exoskeleton,0
6484,2008,Materials,0,Youth,0,Film,0,Exoskeleton,0
6485,2008,Math,11611379,Physics,8962130,Science,8962130,Evolution,8497285
6486,2008,Media,5539293,AI,5122402,Men,5122402,Entertainment,5122402
6487,2008,Medical imaging,0,Youth,0,Film,0,Exoskeleton,0
6488,2008,Medical research,0,Youth,0,Film,0,Exoskeleton,0
6489,2008,Medicine,5233863,AI,3245306,Business,3245306,Science,2771545
6490,2008,Meditation,0,Youth,0,Film,0,Exoskeleton,0
6491,2008,Meme,726246,Design,726246,AI,726246,Culture,726246
6492,2008,Memory,0,Youth,0,Film,0,Exoskeleton,0
6493,2008,Men,47384646,AI,44904176,Entertainment,44904176,Culture,17505843
6494,2008,Mental health,0,Youth,0,Film,0,Exoskeleton,0
6495,2008,Microbes,0,Youth,0,Film,0,Exoskeleton,0
6496,2008,Microbiology,0,Youth,0,Film,0,Exoskeleton,0
6497,2008,Microfinance,0,Youth,0,Film,0,Exoskeleton,0
6498,2008,Microsoft,0,Youth,0,Film,0,Exoskeleton,0
6499,2008,Middle East,0,Youth,0,Film,0,Exoskeleton,0
6500,2008,Military,0,Youth,0,Film,0,Exoskeleton,0
6501,2008,Mind,0,Youth,0,Film,0,Exoskeleton,0
6502,2008,Mindfulness,0,Youth,0,Film,0,Exoskeleton,0
6503,2008,Mining,0,Youth,0,Film,0,Exoskeleton,0
6504,2008,Mission blue,0,Youth,0,Film,0,Exoskeleton,0
6505,2008,Mobility,0,Youth,0,Film,0,Exoskeleton,0
6506,2008,Molecular biology,0,Youth,0,Film,0,Exoskeleton,0
6507,2008,Money,2569448,Business,2569448,Psychology,1823344,AI,1823344
6508,2008,Monkeys,0,Youth,0,Film,0,Exoskeleton,0
6509,2008,Moon,0,Youth,0,Film,0,Exoskeleton,0
6510,2008,Morality,3081896,Politics,3081896,Global issues,3081896,Psychology,2633368
6511,2008,Motivation,0,Youth,0,Film,0,Exoskeleton,0
6512,2008,Movies,0,Youth,0,Film,0,Exoskeleton,0
6513,2008,Museums,0,Youth,0,Film,0,Exoskeleton,0
6514,2008,Music,13415520,Entertainment,12373441,Men,12373441,AI,12373441
6515,2008,Nanoscale,470134,Science,470134,Physics,470134,Technology,470134
6516,2008,Narcotics,0,Youth,0,Film,0,Exoskeleton,0
6517,2008,NASA,0,Youth,0,Film,0,Exoskeleton,0
6518,2008,Natural disaster,0,Youth,0,Film,0,Exoskeleton,0
6519,2008,Natural resources,0,Youth,0,Film,0,Exoskeleton,0
6520,2008,Nature,1209860,Writing,631840,Exploration,631840,Complexity,631840
6521,2008,Neurology,0,Youth,0,Film,0,Exoskeleton,0
6522,2008,Neuroscience,0,Youth,0,Film,0,Exoskeleton,0
6523,2008,New York,0,Youth,0,Film,0,Exoskeleton,0
6524,2008,News,1858444,Men,1858444,Global issues,1858444,Entertainment,1858444
6525,2008,Nobel prize,0,Youth,0,Film,0,Exoskeleton,0
6526,2008,Nonviolence,0,Youth,0,Film,0,Exoskeleton,0
6527,2008,Novel,0,Youth,0,Film,0,Exoskeleton,0
6528,2008,Nuclear energy,0,Youth,0,Film,0,Exoskeleton,0
6529,2008,Nuclear weapons,0,Youth,0,Film,0,Exoskeleton,0
6530,2008,Obesity,0,Youth,0,Film,0,Exoskeleton,0
6531,2008,Oceans,1260350,Submarine,1260350,Diversity,1260350,Biodiversity,1260350
6532,2008,Oil,0,Youth,0,Film,0,Exoskeleton,0
6533,2008,Online video,513368,Computers,513368,Design,513368,Gaming,513368
6534,2008,Open-source,0,Youth,0,Film,0,Exoskeleton,0
6535,2008,Opioids,0,Youth,0,Film,0,Exoskeleton,0
6536,2008,Origami,2509113,Math,2135881,Design,2135881,Space,2135881
6537,2008,Pain,0,Youth,0,Film,0,Exoskeleton,0
6538,2008,Painting,0,Youth,0,Film,0,Exoskeleton,0
6539,2008,Paleontology,643590,Evolution,643590,Ancient world,643590,Humanity,643590
6540,2008,Pandemic,0,Youth,0,Film,0,Exoskeleton,0
6541,2008,Parenting,1652646,Culture,1652646,Communication,1652646,Relationships,1652646
6542,2008,Peace,5750573,Psychology,5750573,Education,5750573,Global issues,5750573
6543,2008,Performance,11690377,Music,11002864,Entertainment,9960785,Men,9960785
6544,2008,Performance art,0,Youth,0,Film,0,Exoskeleton,0
6545,2008,Person,6616890,Culture,5691387,Global issues,4791841,Psychology,4791841
6546,2008,Personal growth,1825049,Person,1825049,Culture,899546,Library,899546
6547,2008,Personality,4791841,Psychology,4791841,Decision-making,4791841,Person,4791841
6548,2008,Pharmaceuticals,0,Youth,0,Film,0,Exoskeleton,0
6549,2008,Philanthropy,359538,Design,359538,Technology,359538,Children,359538
6550,2008,Philosophy,0,Youth,0,Film,0,Exoskeleton,0
6551,2008,Photography,4383177,Culture,3386975,Beauty,2945106,AI,2496355
6552,2008,Physics,19394168,Science,19394168,Time,13405088,Universe,9890500
6553,2008,Physiology,0,Youth,0,Film,0,Exoskeleton,0
6554,2008,Piano,2334315,Men,2334315,Music,2334315,AI,2334315
6555,2008,Planets,0,Youth,0,Film,0,Exoskeleton,0
6556,2008,Plants,0,Youth,0,Film,0,Exoskeleton,0
6557,2008,Plastic,1469931,Culture,1469931,Business,1469931,Beauty,1469931
6558,2008,Play,3440004,Education,3440004,Toy,1859739,Design,1859739
6559,2008,Poetry,7094778,AI,7094778,Love,6262058,Literature,5525438
6560,2008,Policy,0,Youth,0,Film,0,Exoskeleton,0
6561,2008,Politics,8686612,Global issues,7340663,AI,5214196,Culture,3466088
6562,2008,Pollution,3984940,Design,3984940,Global issues,3984940,Science,3984940
6563,2008,Population,0,Youth,0,Film,0,Exoskeleton,0
6564,2008,Potential,0,Youth,0,Film,0,Exoskeleton,0
6565,2008,Poverty,2344274,Education,1387873,Writing,1387873,Books,1387873
6566,2008,Prediction,0,Youth,0,Film,0,Exoskeleton,0
6567,2008,Pregnancy,0,Youth,0,Film,0,Exoskeleton,0
6568,2008,Presentation,0,Youth,0,Film,0,Exoskeleton,0
6569,2008,Primates,0,Youth,0,Film,0,Exoskeleton,0
6570,2008,Prison,5750573,Psychology,5750573,Global issues,5750573,Evil,5750573
6571,2008,Privacy,0,Youth,0,Film,0,Exoskeleton,0
6572,2008,Product design,0,Youth,0,Film,0,Exoskeleton,0
6573,2008,Productivity,2503002,Language,2503002,Work,2503002,Life,2503002
6574,2008,Programming,237990,Computers,237990,Education,237990,Personal growth,237990
6575,2008,Prosthetics,0,Youth,0,Film,0,Exoskeleton,0
6576,2008,Protests,0,Youth,0,Film,0,Exoskeleton,0
6577,2008,Psychology,21447107,Culture,17868500,Global issues,13175782,Science,11064824
6578,2008,PTSD,0,Youth,0,Film,0,Exoskeleton,0
6579,2008,Public health,897016,Business,897016,Aging,897016,Technology,897016
6580,2008,Public spaces,0,Youth,0,Film,0,Exoskeleton,0
6581,2008,Quantum physics,0,Youth,0,Film,0,Exoskeleton,0
6582,2008,Race,0,Youth,0,Film,0,Exoskeleton,0
6583,2008,Refugees,0,Youth,0,Film,0,Exoskeleton,0
6584,2008,Relationships,6345364,Culture,6345364,Technology,4692718,Science,4692718
6585,2008,Religion,3487514,Global issues,3487514,Faith,2330471,AI,2330471
6586,2008,Resources,0,Youth,0,Film,0,Exoskeleton,0
6587,2008,Rivers,0,Youth,0,Film,0,Exoskeleton,0
6588,2008,Robots,553534,Design,553534,Technology,553534,Exploration,553534
6589,2008,Rocket science,0,Youth,0,Film,0,Exoskeleton,0
6590,2008,Sanitation,0,Youth,0,Film,0,Exoskeleton,0
6591,2008,Science,68203693,Global issues,32122577,AI,31802114,Brain,29235162
6592,2008,Science and art,0,Youth,0,Film,0,Exoskeleton,0
6593,2008,Science Fiction,0,Youth,0,Film,0,Exoskeleton,0
6594,2008,Security,0,Youth,0,Film,0,Exoskeleton,0
6595,2008,Self,5355527,Global issues,5355527,Decision-making,4791841,Person,4791841
6596,2008,Senses,0,Youth,0,Film,0,Exoskeleton,0
6597,2008,Sex,1516744,Business,1516744,Design,1516744,Computers,1091141
6598,2008,Sexual violence,0,Youth,0,Film,0,Exoskeleton,0
6599,2008,Shopping,0,Youth,0,Film,0,Exoskeleton,0
6600,2008,Sight,0,Youth,0,Film,0,Exoskeleton,0
6601,2008,Simplicity,0,Youth,0,Film,0,Exoskeleton,0
6602,2008,Singer,1707996,Music,1707996,Performance,1042079,Guitar,1042079
6603,2008,Skateboarding,0,Youth,0,Film,0,Exoskeleton,0
6604,2008,Slavery,0,Youth,0,Film,0,Exoskeleton,0
6605,2008,Sleep,0,Youth,0,Film,0,Exoskeleton,0
6606,2008,Smell,0,Youth,0,Film,0,Exoskeleton,0
6607,2008,Social change,897016,Business,897016,Aging,897016,Technology,897016
6608,2008,Social media,0,Youth,0,Film,0,Exoskeleton,0
6609,2008,Social science,0,Youth,0,Film,0,Exoskeleton,0
6610,2008,Society,5882982,Economics,4791841,Person,4791841,Personality,4791841
6611,2008,Sociology,0,Youth,0,Film,0,Exoskeleton,0
6612,2008,Software,0,Youth,0,Film,0,Exoskeleton,0
6613,2008,Solar energy,0,Youth,0,Film,0,Exoskeleton,0
6614,2008,Solar system,553534,Design,553534,Technology,553534,Exploration,553534
6615,2008,Sound,0,Youth,0,Film,0,Exoskeleton,0
6616,2008,South America,0,Youth,0,Film,0,Exoskeleton,0
6617,2008,Space,5626371,Design,4302968,Science,3490490,Technology,2659794
6618,2008,Speech,0,Youth,0,Film,0,Exoskeleton,0
6619,2008,Spoken word,0,Youth,0,Film,0,Exoskeleton,0
6620,2008,Sports,513229,Politics,513229,Storytelling,513229,Entertainment,513229
6621,2008,Start-up,0,Youth,0,Film,0,Exoskeleton,0
6622,2008,State-building,0,Youth,0,Film,0,Exoskeleton,0
6623,2008,Statistics,1469931,Culture,1469931,Business,1469931,Beauty,1469931
6624,2008,Stigma,0,Youth,0,Film,0,Exoskeleton,0
